fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,tmax,sol
"2020-02-04,8416,VALÈNCIA,VALENCIA,11,""19,9"",""0,0"",""12,7"",""27,1"",""9,2"""
"2020-02-05,8416,VALÈNCIA,VALENCIA,11,""14,0"",""0,2"",""12,0"",""16,1"",""5,6"""
"2020-02-06,8416,VALÈNCIA,VALENCIA,11,""11,8"",""0,1"",""7,5"",""16,2"",""7,8"""
"2020-02-07,8416,VALÈNCIA,VALENCIA,11,""13,2"",""0,0"",""8,3"",""18,1"",""0,0"""
"2020-02-08,8416,VALÈNCIA,VALENCIA,11,""12,4"",""0,0"",""6,8"",""18,1"",""7,3"""
"2020-02-09,8416,VALÈNCIA,VALENCIA,11,""13,0"",""0,0"",""8,1"",""18,0"",""7,9"""
"2020-02-10,8416,VALÈNCIA,VALENCIA,11,""17,2"",""0,0"",""9,6"",""24,9"",""9,7"""
"2020-02-11,8416,VALÈNCIA,VALENCIA,11,""19,2"",""0,0"",""13,5"",""25,0"",""9,4"""
"2020-02-12,8416,VALÈNCIA,VALENCIA,11,""15,4"",""0,0"",""11,8"",""18,9"",""3,6"""
"2020-02-13,8416,VALÈNCIA,VALENCIA,11,""14,8"",""0,0"",""10,6"",""19,0"",""8,5"""
"2020-02-14,8416,VALÈNCIA,VALENCIA,11,""16,9"",""0,0"",""11,0"",""22,8"",""9,6"""
"2020-02-15,8416,VALÈNCIA,VALENCIA,11,""13,4"",""0,0"",""8,1"",""18,7"",""9,3"""
"2020-02-16,8416,VALÈNCIA,VALENCIA,11,""13,6"",""0,0"",""10,0"",""17,2"",""7,5"""
"2020-02-17,8416,VALÈNCIA,VALENCIA,11,""14,6"",""0,0"",""9,5"",""19,7"",""8,8"""
"2020-02-18,8416,VALÈNCIA,VALENCIA,11,""14,0"",""1,2"",""13,1"",""15,0"",""0,0"""
"2020-02-19,8416,VALÈNCIA,VALENCIA,11,""14,0"",""0,1"",""11,4"",""16,5"",""5,9"""
"2020-02-20,8416,VALÈNCIA,VALENCIA,11,""12,8"",""0,0"",""7,7"",""17,9"",""9,8"""
"2020-02-21,8416,VALÈNCIA,VALENCIA,11,""12,6"",""0,0"",""7,6"",""17,5"",""9,6"""
"2020-02-22,8416,VALÈNCIA,VALENCIA,11,""12,4"",""0,0"",""6,4"",""18,5"",""9,4"""
"2020-02-23,8416,VALÈNCIA,VALENCIA,11,""13,8"",""0,0"",""7,2"",""20,4"",""10,1"""
"2020-02-24,8416,VALÈNCIA,VALENCIA,11,""15,0"",""0,0"",""8,3"",""21,6"",""10,0"""
"2020-02-25,8416,VALÈNCIA,VALENCIA,11,""17,8"",""0,0"",""9,3"",""26,2"",""5,2"""
"2020-02-26,8416,VALÈNCIA,VALENCIA,11,""16,8"",""0,0"",""10,3"",""23,3"",""9,4"""
"2020-02-27,8416,VALÈNCIA,VALENCIA,11,""17,2"",""0,0"",""8,8"",""25,5"",""9,9"""
"2020-02-28,8416,VALÈNCIA,VALENCIA,11,""18,6"",""0,0"",""13,4"",""23,9"",""7,8"""
"2020-02-29,8416,VALÈNCIA,VALENCIA,11,""17,2"",""0,0"",""10,7"",""23,8"",""5,0"""
"2020-03-01,8416,VALÈNCIA,VALENCIA,11,""18,8"",""0,0"",""14,9"",""22,7"",""7,6"""
"2020-03-02,8416,VALÈNCIA,VALENCIA,11,""19,0"",Ip,""16,4"",""21,5"",""8,0"""
"2020-03-03,8416,VALÈNCIA,VALENCIA,11,""15,6"",""0,0"",""10,5"",""20,7"",""6,5"""
"2020-03-04,8416,VALÈNCIA,VALENCIA,11,""20,4"",""0,0"",""15,4"",""25,5"",""8,2"""
"2020-03-05,8416,VALÈNCIA,VALENCIA,11,""19,4"",""0,0"",""15,9"",""23,0"",""6,0"""
"2020-03-06,8416,VALÈNCIA,VALENCIA,11,""16,5"",""0,0"",""12,2"",""20,8"",""7,5"""
"2020-03-07,8416,VALÈNCIA,VALENCIA,11,""15,5"",""0,0"",""10,4"",""20,6"",""5,5"""
"2020-03-08,8416,VALÈNCIA,VALENCIA,11,""15,5"",""0,0"",""10,0"",""21,0"",""9,2"""
"2020-03-09,8416,VALÈNCIA,VALENCIA,11,""16,7"",""0,0"",""10,0"",""23,4"",""6,0"""
"2020-03-10,8416,VALÈNCIA,VALENCIA,11,""15,0"",""0,0"",""11,4"",""18,6"",""4,7"""
"2020-03-11,8416,VALÈNCIA,VALENCIA,11,""17,0"",""0,0"",""11,2"",""22,9"",""9,7"""
"2020-03-12,8416,VALÈNCIA,VALENCIA,11,""15,2"",""0,0"",""10,9"",""19,5"",""9,5"""
"2020-03-13,8416,VALÈNCIA,VALENCIA,11,""15,8"",""0,0"",""12,2"",""19,4"",""7,1"""
"2020-03-14,8416,VALÈNCIA,VALENCIA,11,""15,0"",""0,0"",""11,0"",""19,0"",""9,6"""
"2020-03-15,8416,VALÈNCIA,VALENCIA,11,""15,6"",""1,0"",""12,5"",""18,6"",""4,0"""
"2020-03-16,8416,VALÈNCIA,VALENCIA,11,""14,8"",""13,0"",""14,3"",""15,2"",""0,0"""
"2020-03-17,8416,VALÈNCIA,VALENCIA,11,""12,3"",""5,3"",""10,0"",""14,6"",""0,0"""
"2020-03-18,8416,VALÈNCIA,VALENCIA,11,""14,8"",""0,0"",""12,0"",""17,5"",""5,8"""
"2020-03-19,8416,VALÈNCIA,VALENCIA,11,""14,4"",""0,0"",""11,8"",""16,9"",""3,3"""
"2020-03-20,8416,VALÈNCIA,VALENCIA,11,""14,5"",""0,5"",""12,6"",""16,4"",""2,1"""
"2020-03-21,8416,VALÈNCIA,VALENCIA,11,""12,9"",""6,4"",""10,6"",""15,2"",""0,0"""
"2020-03-22,8416,VALÈNCIA,VALENCIA,11,""14,1"",""4,0"",""11,1"",""17,1"",""2,7"""
"2020-03-23,8416,VALÈNCIA,VALENCIA,11,""14,7"",""2,0"",""11,8"",""17,6"",""1,8"""
"2020-03-24,8416,VALÈNCIA,VALENCIA,11,""13,7"",""0,8"",""12,5"",""14,9"",""1,3"""
"2020-03-25,8416,VALÈNCIA,VALENCIA,11,""10,2"",""0,5"",""9,5"",""10,8"",""0,0"""
"2020-03-26,8416,VALÈNCIA,VALENCIA,11,""12,4"",""0,5"",""6,8"",""18,0"",""6,5"""
"2020-03-27,8416,VALÈNCIA,VALENCIA,11,""9,6"",""3,2"",""7,0"",""12,2"",""0,0"""
"2020-03-28,8416,VALÈNCIA,VALENCIA,11,""11,6"",""0,0"",""5,5"",""17,7"",""9,0"""
"2020-03-29,8416,VALÈNCIA,VALENCIA,11,""14,7"",""0,0"",""7,1"",""22,3"",""9,7"""
"2020-03-30,8416,VALÈNCIA,VALENCIA,11,""12,6"",""6,6"",""9,7"",""15,4"",""1,4"""
"2020-03-31,8416,VALÈNCIA,VALENCIA,11,""10,8"",""9,6"",""7,0"",""14,6"",""1,3"""
"2020-04-01,8416,VALÈNCIA,VALENCIA,11,""14,1"",""0,2"",""7,8"",""20,4"",""6,1"""
"2020-04-02,8416,VALÈNCIA,VALENCIA,11,""13,9"",""1,0"",""11,8"",""16,0"",""2,4"""
"2020-04-03,8416,VALÈNCIA,VALENCIA,11,""14,0"",""0,0"",""9,4"",""18,6"",""9,3"""
"2020-04-04,8416,VALÈNCIA,VALENCIA,11,""13,0"",""0,0"",""8,8"",""17,2"",""9,3"""
"2020-04-05,8416,VALÈNCIA,VALENCIA,11,""13,5"",""0,0"",""9,4"",""17,6"",""6,7"""
"2020-04-06,8416,VALÈNCIA,VALENCIA,11,""14,5"",""0,0"",""11,0"",""18,0"",""3,5"""
"2020-04-07,8416,VALÈNCIA,VALENCIA,11,""15,8"",Ip,""12,0"",""19,5"",""4,2"""
"2020-04-08,8416,VALÈNCIA,VALENCIA,11,""15,2"",""0,0"",""11,0"",""19,4"",""10,7"""
"2020-04-09,8416,VALÈNCIA,VALENCIA,11,""14,7"",""0,0"",""10,1"",""19,3"",""6,9"""
"2020-04-10,8416,VALÈNCIA,VALENCIA,11,""15,2"",Ip,""10,6"",""19,7"",""0,0"""
"2020-04-11,8416,VALÈNCIA,VALENCIA,11,""17,4"",""0,0"",""13,4"",""21,4"",""7,8"""
"2020-04-12,8416,VALÈNCIA,VALENCIA,11,""16,2"",""0,2"",""11,8"",""20,5"",""8,6"""
"2020-04-13,8416,VALÈNCIA,VALENCIA,11,""16,0"",""3,5"",""12,2"",""19,7"",""8,3"""
"2020-04-14,8416,VALÈNCIA,VALENCIA,11,""16,5"",""2,2"",""14,0"",""19,0"",""5,6"""
"2020-04-15,8416,VALÈNCIA,VALENCIA,11,""15,0"",""16,8"",""14,0"",""16,0"",""0,0"""
"2020-04-16,8416,VALÈNCIA,VALENCIA,11,""16,0"",""0,0"",""11,8"",""20,1"",""9,0"""
"2020-04-17,8416,VALÈNCIA,VALENCIA,11,""16,6"",Ip,""13,0"",""20,1"",""1,8"""
"2020-04-18,8416,VALÈNCIA,VALENCIA,11,""16,8"",""3,2"",""13,0"",""20,6"",""3,5"""
"2020-04-19,8416,VALÈNCIA,VALENCIA,11,""15,6"",""5,2"",""13,6"",""17,6"",""1,2"""
"2020-04-20,8416,VALÈNCIA,VALENCIA,11,""20,1"",""0,0"",""13,8"",""26,4"",""6,9"""
"2020-04-21,8416,VALÈNCIA,VALENCIA,11,""15,2"",""17,4"",""14,7"",""15,7"",""0,0"""
"2020-04-22,8416,VALÈNCIA,VALENCIA,11,""17,1"",Ip,""12,8"",""21,4"",""3,1"""
"2020-04-23,8416,VALÈNCIA,VALENCIA,11,""17,6"",""0,0"",""14,3"",""21,0"",""7,4"""
"2020-04-24,8416,VALÈNCIA,VALENCIA,11,""16,7"",""0,0"",""12,8"",""20,6"",""11,0"""
"2020-04-25,8416,VALÈNCIA,VALENCIA,11,""16,7"",""0,0"",""12,3"",""21,1"",""8,4"""
"2020-04-26,8416,VALÈNCIA,VALENCIA,11,""16,4"",""0,2"",""12,6"",""20,3"",""8,8"""
"2020-04-27,8416,VALÈNCIA,VALENCIA,11,""20,2"",""0,0"",""14,1"",""26,3"",""6,0"""
"2020-04-28,8416,VALÈNCIA,VALENCIA,11,""19,4"",""0,0"",""14,1"",""24,8"",""10,4"""
"2020-04-29,8416,VALÈNCIA,VALENCIA,11,""20,6"",""0,0"",""14,0"",""27,2"",""11,5"""
"2020-04-30,8416,VALÈNCIA,VALENCIA,11,""21,2"",""0,0"",""15,3"",""27,0"",""8,0"""
"2020-05-01,8416,VALÈNCIA,VALENCIA,11,""24,4"",""0,0"",""17,4"",""31,4"",""12,4"""
"2020-05-02,8416,VALÈNCIA,VALENCIA,11,""26,5"",""0,0"",""20,0"",""33,0"",""12,2"""
"2020-05-03,8416,VALÈNCIA,VALENCIA,11,""22,2"",""0,0"",""17,5"",""27,0"",""11,6"""
"2020-05-04,8416,VALÈNCIA,VALENCIA,11,""19,9"",""0,0"",""16,0"",""23,8"",""10,0"""
"2020-05-05,8416,VALÈNCIA,VALENCIA,11,""20,5"",""0,0"",""17,0"",""24,0"",""8,0"""
"2020-05-06,8416,VALÈNCIA,VALENCIA,11,""21,0"",""0,0"",""16,8"",""25,3"",""10,4"""
"2020-05-07,8416,VALÈNCIA,VALENCIA,11,""20,7"",""0,0"",""16,6"",""24,8"",""8,0"""
"2020-05-08,8416,VALÈNCIA,VALENCIA,11,""19,8"",""0,0"",""16,7"",""23,0"",""8,0"""
"2020-05-09,8416,VALÈNCIA,VALENCIA,11,""20,2"",""6,3"",""17,5"",""23,0"",""5,0"""
"2020-05-10,8416,VALÈNCIA,VALENCIA,11,""21,6"",""0,6"",""17,0"",""26,3"",""8,5"""
"2020-05-11,8416,VALÈNCIA,VALENCIA,11,""21,8"",""0,0"",""16,3"",""27,4"",""8,5"""
"2020-05-12,8416,VALÈNCIA,VALENCIA,11,""20,0"",""2,0"",""17,3"",""22,8"",""3,1"""
"2020-05-13,8416,VALÈNCIA,VALENCIA,11,""19,7"",""6,2"",""14,4"",""25,0"",""10,0"""
"2020-05-14,8416,VALÈNCIA,VALENCIA,11,""17,8"",""8,2"",""16,3"",""19,4"",""1,4"""
"2020-05-15,8416,VALÈNCIA,VALENCIA,11,""16,6"",""0,5"",""12,5"",""20,6"",""5,0"""
"2020-05-16,8416,VALÈNCIA,VALENCIA,11,""18,2"",""0,2"",""14,7"",""21,6"",""2,0"""
"2020-05-17,8416,VALÈNCIA,VALENCIA,11,""19,2"",""0,0"",""15,5"",""22,8"",""11,0"""
"2020-05-18,8416,VALÈNCIA,VALENCIA,11,""20,1"",""0,0"",""15,2"",""25,0"",""13,0"""
"2020-05-19,8416,VALÈNCIA,VALENCIA,11,""22,4"",""0,0"",""16,5"",""28,2"",""12,0"""
"2020-05-20,8416,VALÈNCIA,VALENCIA,11,""22,6"",""0,0"",""17,5"",""27,7"",""12,0"""
"2020-05-21,8416,VALÈNCIA,VALENCIA,11,""23,2"",""0,0"",""16,8"",""29,7"",""12,0"""
"2020-05-22,8416,VALÈNCIA,VALENCIA,11,""23,6"",""0,0"",""18,4"",""28,9"",""12,0"""
"2020-05-23,8416,VALÈNCIA,VALENCIA,11,""22,4"",""0,0"",""18,0"",""26,9"",""12,0"""
"2020-05-24,8416,VALÈNCIA,VALENCIA,11,""22,0"",""0,0"",""20,0"",""23,9"",""8,0"""
"2020-05-25,8416,VALÈNCIA,VALENCIA,11,""21,2"",Ip,""17,1"",""25,2"",""6,5"""
"2020-05-26,8416,VALÈNCIA,VALENCIA,11,""21,9"",""0,0"",""17,6"",""26,2"",""9,0"""
"2020-05-27,8416,VALÈNCIA,VALENCIA,11,""22,2"",""0,0"",""17,5"",""26,9"",""11,5"""
"2020-05-28,8416,VALÈNCIA,VALENCIA,11,""21,6"",""0,0"",""17,4"",""25,7"",""11,0"""
"2020-05-29,8416,VALÈNCIA,VALENCIA,11,""21,8"",""0,0"",""16,4"",""27,3"",""13,0"""
"2020-05-30,8416,VALÈNCIA,VALENCIA,11,""21,4"",""0,0"",""17,5"",""25,2"",""11,2"""
"2020-05-31,8416,VALÈNCIA,VALENCIA,11,""21,2"",""0,0"",""17,2"",""25,2"",""12,9"""
"2020-06-01,8416,VALÈNCIA,VALENCIA,11,""22,8"",""0,0"",""19,0"",""26,6"",""10,0"""
"2020-06-02,8416,VALÈNCIA,VALENCIA,11,""21,8"",""0,0"",""18,1"",""25,5"",""10,0"""
"2020-06-03,8416,VALÈNCIA,VALENCIA,11,""23,5"",""0,0"",""18,4"",""28,6"",""11,0"""
"2020-06-04,8416,VALÈNCIA,VALENCIA,11,""23,1"",""2,2"",""19,8"",""26,4"",""4,0"""
"2020-06-05,8416,VALÈNCIA,VALENCIA,11,""22,8"",""0,0"",""15,2"",""30,3"",""12,5"""
"2020-06-06,8416,VALÈNCIA,VALENCIA,11,""23,4"",""0,0"",""18,0"",""28,7"",""12,0"""
"2020-06-07,8416,VALÈNCIA,VALENCIA,11,""23,4"",""7,6"",""20,0"",""26,7"",""6,5"""
"2020-06-08,8416,VALÈNCIA,VALENCIA,11,""18,6"",""28,3"",""16,3"",""21,0"",""5,4"""
"2020-06-09,8416,VALÈNCIA,VALENCIA,11,""19,6"",""0,0"",""15,4"",""23,9"",""11,0"""
"2020-06-10,8416,VALÈNCIA,VALENCIA,11,""20,4"",""0,0"",""16,2"",""24,5"",""10,5"""
"2020-06-11,8416,VALÈNCIA,VALENCIA,11,""24,3"",""0,0"",""17,7"",""30,9"",""12,0"""
"2020-06-12,8416,VALÈNCIA,VALENCIA,11,""24,0"",""0,0"",""19,3"",""28,6"",""14,0"""
"2020-06-13,8416,VALÈNCIA,VALENCIA,11,""24,2"",""0,0"",""18,2"",""30,2"",""14,2"""
"2020-06-14,8416,VALÈNCIA,VALENCIA,11,""22,3"",""0,0"",""18,4"",""26,2"",""10,0"""
"2020-06-15,8416,VALÈNCIA,VALENCIA,11,""22,2"",""0,0"",""18,1"",""26,2"",""14,0"""
"2020-06-16,8416,VALÈNCIA,VALENCIA,11,""22,4"",Ip,""19,5"",""25,2"",""8,0"""
"2020-06-17,8416,VALÈNCIA,VALENCIA,11,""21,6"",""0,0"",""18,6"",""24,7"",""8,0"""
"2020-06-18,8416,VALÈNCIA,VALENCIA,11,""22,6"",""0,0"",""20,0"",""25,1"",""6,0"""
"2020-06-19,8416,VALÈNCIA,VALENCIA,11,""22,7"",""0,0"",""20,0"",""25,4"",""4,0"""
"2020-06-20,8416,VALÈNCIA,VALENCIA,11,""23,0"",""0,0"",""19,9"",""26,0"",""14,0"""
"2020-06-21,8416,VALÈNCIA,VALENCIA,11,""23,2"",""0,0"",""19,6"",""26,8"",""13,0"""
"2020-06-22,8416,VALÈNCIA,VALENCIA,11,""24,1"",""0,0"",""20,1"",""28,1"",""13,0"""
"2020-06-23,8416,VALÈNCIA,VALENCIA,11,""24,6"",""0,0"",""21,7"",""27,6"",""11,0"""
"2020-06-24,8416,VALÈNCIA,VALENCIA,11,""24,0"",Ip,""20,1"",""27,9"",""9,0"""
"2020-06-25,8416,VALÈNCIA,VALENCIA,11,""24,9"",""0,0"",""20,9"",""28,9"",""13,0"""
"2020-06-26,8416,VALÈNCIA,VALENCIA,11,""24,8"",""0,0"",""20,7"",""29,0"",""12,5"""
"2020-06-27,8416,VALÈNCIA,VALENCIA,11,""25,8"",""0,0"",""21,5"",""30,2"",""13,5"""
"2020-06-28,8416,VALÈNCIA,VALENCIA,11,""24,4"",""0,0"",""21,2"",""27,7"",""13,0"""
"2020-06-29,8416,VALÈNCIA,VALENCIA,11,""25,0"",""0,0"",""21,6"",""28,5"",""13,0"""
"2020-06-30,8416,VALÈNCIA,VALENCIA,11,""25,6"",""0,0"",""22,6"",""28,7"",""9,5"""
"2020-07-01,8416,VALÈNCIA,VALENCIA,11,""25,8"",""0,0"",""22,1"",""29,6"",""14,0"""
"2020-07-02,8416,VALÈNCIA,VALENCIA,11,""26,8"",""0,0"",""24,0"",""29,7"",""12,0"""
"2020-07-03,8416,VALÈNCIA,VALENCIA,11,""26,4"",""0,0"",""25,0"",""27,7"",""2,5"""
"2020-07-04,8416,VALÈNCIA,VALENCIA,11,""25,8"",""0,0"",""22,9"",""28,7"",""9,0"""
"2020-07-05,8416,VALÈNCIA,VALENCIA,11,""25,9"",""0,0"",""22,3"",""29,5"",""13,5"""
"2020-07-06,8416,VALÈNCIA,VALENCIA,11,""26,4"",""0,0"",""21,5"",""31,3"",""13,5"""
"2020-07-07,8416,VALÈNCIA,VALENCIA,11,""26,0"",""0,0"",""22,7"",""29,3"",""13,0"""
"2020-07-08,8416,VALÈNCIA,VALENCIA,11,""26,0"",""0,0"",""23,2"",""28,9"",""4,0"""
"2020-07-09,8416,VALÈNCIA,VALENCIA,11,""27,0"",Ip,""23,3"",""30,7"",""9,0"""
"2020-07-10,8416,VALÈNCIA,VALENCIA,11,""26,2"",""0,0"",""22,6"",""29,8"",""13,5"""
"2020-07-11,8416,VALÈNCIA,VALENCIA,11,""26,0"",""0,0"",""22,8"",""29,1"",""10,0"""
"2020-07-12,8416,VALÈNCIA,VALENCIA,11,""26,0"",""4,2"",""23,1"",""29,0"",""4,0"""
"2020-07-13,8416,VALÈNCIA,VALENCIA,11,""25,1"",""1,4"",""21,2"",""29,0"",""11,0"""
"2020-07-14,8416,VALÈNCIA,VALENCIA,11,""25,2"",""4,0"",""22,7"",""27,7"",""5,0"""
"2020-07-15,8416,VALÈNCIA,VALENCIA,11,""23,9"",""0,0"",""19,5"",""28,3"",""13,0"""
"2020-07-16,8416,VALÈNCIA,VALENCIA,11,""24,8"",""0,0"",""20,9"",""28,6"",""12,0"""
"2020-07-17,8416,VALÈNCIA,VALENCIA,11,""25,4"",""0,0"",""22,6"",""28,1"",""11,0"""
"2020-07-18,8416,VALÈNCIA,VALENCIA,11,""25,5"",""0,0"",""22,6"",""28,4"",""12,0"""
"2020-07-19,8416,VALÈNCIA,VALENCIA,11,""26,8"",""0,0"",""23,0"",""30,7"",""13,0"""
"2020-07-20,8416,VALÈNCIA,VALENCIA,11,""26,8"",""0,0"",""24,0"",""29,5"",""4,0"""
"2020-07-21,8416,VALÈNCIA,VALENCIA,11,""26,0"",""0,0"",""23,0"",""28,9"",""12,0"""
"2020-07-22,8416,VALÈNCIA,VALENCIA,11,""25,7"",""1,0"",""21,9"",""29,5"",""8,0"""
"2020-07-23,8416,VALÈNCIA,VALENCIA,11,""27,0"",""0,0"",""21,1"",""32,9"",""13,0"""
"2020-07-24,8416,VALÈNCIA,VALENCIA,11,""25,6"",""0,0"",""21,7"",""29,5"",""12,0"""
"2020-07-25,8416,VALÈNCIA,VALENCIA,11,""26,6"",""0,0"",""23,3"",""30,0"",""12,0"""
"2020-07-26,8416,VALÈNCIA,VALENCIA,11,""26,5"",""0,0"",""23,0"",""30,0"",""12,0"""
"2020-07-27,8416,VALÈNCIA,VALENCIA,11,""27,2"",""0,0"",""23,0"",""31,3"",""12,5"""
"2020-07-28,8416,VALÈNCIA,VALENCIA,11,""27,5"",""0,0"",""23,3"",""31,7"",""12,5"""
"2020-07-29,8416,VALÈNCIA,VALENCIA,11,""27,6"",""0,0"",""24,4"",""30,8"",""10,0"""
"2020-07-30,8416,VALÈNCIA,VALENCIA,11,""27,4"",""0,0"",""23,4"",""31,4"",""10,0"""
"2020-07-31,8416,VALÈNCIA,VALENCIA,11,""28,4"",""0,0"",""24,1"",""32,8"",""13,0"""
"2020-08-01,8416,VALÈNCIA,VALENCIA,11,""28,4"",""0,0"",""24,8"",""31,9"",""12,0"""
"2020-08-02,8416,VALÈNCIA,VALENCIA,11,""27,8"",""0,0"",""24,6"",""30,9"",""9,5"""
"2020-08-03,8416,VALÈNCIA,VALENCIA,11,""27,5"",""1,5"",""25,7"",""29,3"",""7,0"""
"2020-08-04,8416,VALÈNCIA,VALENCIA,11,""26,6"",""0,0"",""23,8"",""29,3"",""8,0"""
"2020-08-05,8416,VALÈNCIA,VALENCIA,11,""26,8"",""0,0"",""23,9"",""29,6"",""10,0"""
"2020-08-06,8416,VALÈNCIA,VALENCIA,11,""26,8"",""0,0"",""23,5"",""30,2"",""13,0"""
"2020-08-07,8416,VALÈNCIA,VALENCIA,11,""27,0"",""0,0"",""23,3"",""30,6"",""13,0"""
"2020-08-08,8416,VALÈNCIA,VALENCIA,11,""27,4"",""0,0"",""23,2"",""31,5"",""11,0"""
"2020-08-09,8416,VALÈNCIA,VALENCIA,11,""28,3"",""0,0"",""24,1"",""32,5"",""12,5"""
"2020-08-10,8416,VALÈNCIA,VALENCIA,11,""26,8"",""0,0"",""23,0"",""30,5"",""10,0"""
"2020-08-11,8416,VALÈNCIA,VALENCIA,11,""27,1"",""0,0"",""23,9"",""30,3"",""4,0"""
"2020-08-12,8416,VALÈNCIA,VALENCIA,11,""28,8"",Ip,""23,0"",""34,6"",""10,0"""
"2020-08-13,8416,VALÈNCIA,VALENCIA,11,""28,0"",""0,0"",""23,2"",""32,7"",""2,0"""
"2020-08-14,8416,VALÈNCIA,VALENCIA,11,""27,4"",""0,0"",""24,1"",""30,7"",""10,5"""
"2020-08-15,8416,VALÈNCIA,VALENCIA,11,""27,0"",""0,0"",""23,5"",""30,5"",""12,0"""
"2020-08-16,8416,VALÈNCIA,VALENCIA,11,""27,4"",""0,0"",""22,2"",""32,7"",""13,0"""
"2020-08-17,8416,VALÈNCIA,VALENCIA,11,""26,2"",""0,0"",""21,7"",""30,8"",""13,0"""
"2020-08-18,8416,VALÈNCIA,VALENCIA,11,""26,5"",""0,0"",""22,1"",""30,9"",""10,0"""
"2020-08-19,8416,VALÈNCIA,VALENCIA,11,""27,8"",""0,0"",""23,2"",""32,3"",""12,0"""
